date,canton,daily_tested,ncumul_tested,daily_conf,ncumul_conf,seven_day_conf,testRelation,new_hosp,current_icu,current_vent,ncumul_released,daily_released,daily_deceased,ncumul_deceased,seven_day_dec,current_isolated,current_quarantined_total
2020-06-20,AG,,,3.0,1239.0,1.7142857142857142,,,,,0.0,510.0,0.0,47.0,0.0,,
2020-06-21,AG,,,0.0,1239.0,1.4285714285714286,,,,,0.0,510.0,1.0,48.0,0.14285714285714285,,
2020-06-22,AG,,,2.0,1241.0,1.5714285714285714,,,0.0,,0.0,510.0,0.0,48.0,0.14285714285714285,21.0,
2020-06-23,AG,,,0.0,1241.0,1.4285714285714286,,,0.0,,5.0,515.0,0.0,48.0,0.14285714285714285,20.0,
2020-06-24,AG,,,7.0,1248.0,2.4285714285714284,,,0.0,,0.0,515.0,0.0,48.0,0.14285714285714285,18.0,
2020-06-25,AG,,,5.0,1253.0,2.7142857142857144,,,0.0,,0.0,515.0,0.0,48.0,0.14285714285714285,21.0,
2020-06-26,AG,,,10.0,1263.0,3.857142857142857,,,1.0,,5.0,520.0,0.0,48.0,0.14285714285714285,25.0,
2020-06-27,AG,,,5.0,1268.0,4.142857142857143,,,,,0.0,520.0,0.0,48.0,0.14285714285714285,,
2020-06-28,AG,,,4.0,1272.0,4.714285714285714,,,,,5.0,525.0,0.0,48.0,0.0,,
2020-06-29,AG,,,6.0,1278.0,5.285714285714286,,,1.0,,0.0,525.0,0.0,48.0,0.0,39.0,
2020-06-30,AG,,,23.0,1301.0,8.571428571428571,,,1.0,,0.0,525.0,0.0,48.0,0.0,55.0,
2020-07-01,AG,,,15.0,1316.0,9.714285714285714,,,1.0,,0.0,525.0,0.0,48.0,0.0,65.0,
2020-07-02,AG,,,13.0,1329.0,10.857142857142858,,,1.0,,0.0,525.0,0.0,48.0,0.0,74.0,
2020-07-03,AG,,,4.0,1333.0,10.0,,,0.0,,5.0,530.0,0.0,48.0,0.0,73.0,
2020-07-04,AG,,,3.0,1336.0,9.714285714285714,,,,,0.0,530.0,0.0,48.0,0.0,,
2020-07-05,AG,,,2.0,1338.0,9.428571428571429,,,,,0.0,530.0,0.0,48.0,0.0,,
2020-07-06,AG,,,7.0,1345.0,9.571428571428571,,,1.0,,0.0,530.0,0.0,48.0,0.0,83.0,
2020-07-07,AG,,,8.0,1353.0,7.428571428571429,,,1.0,,0.0,530.0,0.0,48.0,0.0,76.0,
2020-07-08,AG,,,7.0,1360.0,6.285714285714286,,,1.0,,10.0,540.0,0.0,48.0,0.0,70.0,
2020-07-09,AG,,,6.0,1366.0,5.285714285714286,,,1.0,,5.0,545.0,0.0,48.0,0.0,57.0,
2020-07-10,AG,,,13.0,1379.0,6.571428571428571,,,1.0,,10.0,555.0,0.0,48.0,0.0,55.0,
2020-07-11,AG,,,14.0,1393.0,8.142857142857142,,,,,5.0,560.0,0.0,48.0,0.0,,
2020-07-12,AG,,,3.0,1396.0,8.285714285714286,,,,,5.0,565.0,0.0,48.0,0.0,,
2020-07-13,AG,,,6.0,1402.0,8.142857142857142,,,1.0,,5.0,570.0,0.0,48.0,0.0,63.0,
2020-07-14,AG,,,15.0,1417.0,9.142857142857142,,,1.0,,20.0,590.0,0.0,48.0,0.0,73.0,
2020-07-15,AG,,,14.0,1431.0,10.142857142857142,,,1.0,,15.0,605.0,0.0,48.0,0.0,64.0,
2020-07-16,AG,,,9.0,1440.0,10.571428571428571,,,1.0,,15.0,620.0,0.0,48.0,0.0,71.0,
2020-07-17,AG,,,14.0,1454.0,10.714285714285714,,,1.0,,5.0,625.0,0.0,48.0,0.0,68.0,
2020-07-18,AG,,,7.0,1461.0,9.714285714285714,,,,,0.0,625.0,0.0,48.0,0.0,,
2020-07-19,AG,,,2.0,1463.0,9.571428571428571,,,,,5.0,630.0,0.0,48.0,0.0,,
2020-07-20,AG,,,7.0,1470.0,9.714285714285714,,,1.0,,5.0,635.0,0.0,48.0,0.0,54.0,
2020-07-21,AG,,,17.0,1487.0,10.0,,,1.0,,10.0,645.0,0.0,48.0,0.0,93.0,
2020-07-22,AG,,,9.0,1496.0,9.285714285714286,,,1.0,,5.0,650.0,0.0,48.0,0.0,89.0,
2020-07-23,AG,,,15.0,1511.0,10.142857142857142,,,1.0,,0.0,650.0,0.0,48.0,0.0,92.0,
2020-07-24,AG,,,15.0,1526.0,10.285714285714286,,,1.0,,20.0,670.0,0.0,48.0,0.0,97.0,
2020-07-25,AG,,,6.0,1532.0,10.142857142857142,,,,,10.0,680.0,0.0,48.0,0.0,,
2020-07-26,AG,,,2.0,1534.0,10.142857142857142,,,,,5.0,685.0,0.0,48.0,0.0,,
2020-07-27,AG,,,4.0,1538.0,9.714285714285714,,,1.0,,0.0,685.0,1.0,49.0,0.14285714285714285,88.0,
2020-07-28,AG,,,16.0,1554.0,9.571428571428571,,,2.0,,15.0,700.0,0.0,49.0,0.14285714285714285,81.0,
2020-07-29,AG,,,11.0,1565.0,9.857142857142858,,,3.0,,15.0,715.0,0.0,49.0,0.14285714285714285,78.0,
2020-07-30,AG,,,23.0,1588.0,11.0,,,3.0,,10.0,725.0,0.0,49.0,0.14285714285714285,96.0,
2020-07-31,AG,,,10.0,1598.0,10.285714285714286,,,3.0,,10.0,735.0,0.0,49.0,0.14285714285714285,94.0,
2020-08-01,AG,,,16.0,1614.0,11.714285714285714,,,,,10.0,745.0,1.0,50.0,0.2857142857142857,,
2020-08-02,AG,,,2.0,1616.0,11.714285714285714,,,,,0.0,745.0,0.0,50.0,0.2857142857142857,,
2020-08-03,AG,,,5.0,1621.0,11.857142857142858,,,5.0,,10.0,755.0,0.0,50.0,0.14285714285714285,73.0,
2020-08-04,AG,,,15.0,1636.0,11.714285714285714,,,5.0,,15.0,770.0,0.0,50.0,0.14285714285714285,92.0,
2020-08-05,AG,,,16.0,1652.0,12.428571428571429,,,4.0,,10.0,780.0,0.0,50.0,0.14285714285714285,92.0,
2020-08-06,AG,,,18.0,1670.0,11.714285714285714,,,4.0,,15.0,795.0,0.0,50.0,0.14285714285714285,102.0,
2020-08-07,AG,,,10.0,1680.0,11.714285714285714,,,4.0,,20.0,815.0,0.0,50.0,0.14285714285714285,68.0,
2020-08-08,AG,,,8.0,1688.0,10.571428571428571,,,,,5.0,820.0,0.0,50.0,0.0,,
2020-08-09,AG,,,3.0,1691.0,10.714285714285714,,,,,0.0,820.0,0.0,50.0,0.0,68.0,
2020-08-10,AG,,,9.0,1700.0,11.285714285714286,,,4.0,,5.0,825.0,0.0,50.0,0.0,103.0,
2020-08-11,AG,,,29.0,1729.0,13.285714285714286,,,4.0,,15.0,840.0,0.0,50.0,0.0,116.0,
2020-08-12,AG,,,24.0,1753.0,14.428571428571429,,,4.0,,10.0,850.0,0.0,50.0,0.0,138.0,
2020-08-13,AG,,,20.0,1773.0,14.714285714285714,,,3.0,,25.0,875.0,0.0,50.0,0.0,145.0,
2020-08-14,AG,,,13.0,1786.0,15.142857142857142,,,4.0,,10.0,885.0,0.0,50.0,0.0,138.0,
2020-08-15,AG,,,19.0,1805.0,16.714285714285715,,,,,15.0,900.0,0.0,50.0,0.0,,
2020-08-16,AG,,,11.0,1816.0,17.857142857142858,,,,,0.0,900.0,0.0,50.0,0.0,138.0,
2020-08-17,AG,,,9.0,1825.0,17.857142857142858,,,2.0,,5.0,905.0,1.0,51.0,0.14285714285714285,124.0,
2020-08-18,AG,,,27.0,1852.0,17.571428571428573,,,1.0,,15.0,920.0,0.0,51.0,0.14285714285714285,137.0,
2020-08-19,AG,,,30.0,1882.0,18.428571428571427,,,2.0,,15.0,935.0,0.0,51.0,0.14285714285714285,148.0,
2020-08-20,AG,,,15.0,1897.0,17.714285714285715,,,2.0,,20.0,955.0,0.0,51.0,0.14285714285714285,136.0,
2020-08-21,AG,,,17.0,1914.0,18.285714285714285,,,2.0,,10.0,965.0,0.0,51.0,0.14285714285714285,142.0,
2020-08-22,AG,,,19.0,1933.0,18.285714285714285,,,,,10.0,975.0,0.0,51.0,0.14285714285714285,,
2020-08-23,AG,,,15.0,1948.0,18.857142857142858,,,,,5.0,980.0,1.0,52.0,0.2857142857142857,142.0,
2020-08-24,AG,,,9.0,1957.0,18.857142857142858,,,2.0,,5.0,985.0,0.0,52.0,0.14285714285714285,128.0,
2020-08-25,AG,,,29.0,1986.0,19.142857142857142,,,2.0,,30.0,1015.0,0.0,52.0,0.14285714285714285,143.0,
2020-08-26,AG,,,34.0,2020.0,19.714285714285715,,,3.0,,25.0,1040.0,0.0,52.0,0.14285714285714285,173.0,
2020-08-27,AG,,,27.0,2047.0,21.428571428571427,,,3.0,,20.0,1060.0,0.0,52.0,0.14285714285714285,151.0,
2020-08-28,AG,,,23.0,2070.0,22.285714285714285,,,3.0,,15.0,1075.0,0.0,52.0,0.14285714285714285,125.0,
2020-08-29,AG,,,23.0,2093.0,22.857142857142858,,,,,20.0,1095.0,0.0,52.0,0.14285714285714285,,
2020-08-30,AG,,,9.0,2102.0,22.0,,,,,10.0,1105.0,0.0,52.0,0.0,125.0,
2020-08-31,AG,,,7.0,2109.0,21.714285714285715,,,4.0,,10.0,1115.0,0.0,52.0,0.0,124.0,
2020-09-01,AG,,,18.0,2127.0,20.142857142857142,,,4.0,,25.0,1140.0,0.0,52.0,0.0,116.0,
2020-09-02,AG,,,20.0,2147.0,18.142857142857142,,,4.0,,30.0,1170.0,0.0,52.0,0.0,131.0,
2020-09-03,AG,,,27.0,2174.0,18.142857142857142,,,5.0,,15.0,1185.0,0.0,52.0,0.0,116.0,
2020-09-04,AG,,,27.0,2201.0,18.714285714285715,,,4.0,,15.0,1200.0,0.0,52.0,0.0,128.0,
2020-09-05,AG,,,20.0,2221.0,18.285714285714285,,,,,20.0,1220.0,0.0,52.0,0.0,,
2020-09-06,AG,,,5.0,2226.0,17.714285714285715,,,,,15.0,1235.0,0.0,52.0,0.0,,
2020-09-07,AG,,,15.0,2241.0,18.857142857142858,,,3.0,,10.0,1245.0,0.0,52.0,0.0,145.0,
2020-09-08,AG,,,20.0,2261.0,19.142857142857142,,,3.0,,30.0,1275.0,0.0,52.0,0.0,136.0,
2020-09-09,AG,,,19.0,2280.0,19.0,,,3.0,,35.0,1310.0,0.0,52.0,0.0,155.0,
2020-09-10,AG,,,30.0,2310.0,19.428571428571427,,,2.0,,25.0,1335.0,0.0,52.0,0.0,180.0,
2020-09-11,AG,,,19.0,2329.0,18.285714285714285,,,3.0,,20.0,1355.0,1.0,53.0,0.14285714285714285,189.0,
2020-09-12,AG,,,23.0,2352.0,18.714285714285715,,,,,25.0,1380.0,0.0,53.0,0.14285714285714285,,
2020-09-13,AG,,,13.0,2365.0,19.857142857142858,,,,,10.0,1390.0,0.0,53.0,0.14285714285714285,189.0,
2020-09-14,AG,,,7.0,2372.0,18.714285714285715,,,1.0,,0.0,1390.0,0.0,53.0,0.14285714285714285,193.0,
2020-09-15,AG,,,28.0,2400.0,19.857142857142858,,,2.0,,20.0,1410.0,0.0,53.0,0.14285714285714285,167.0,
2020-09-16,AG,,,37.0,2437.0,22.428571428571427,,,2.0,,25.0,1435.0,0.0,53.0,0.14285714285714285,174.0,
2020-09-17,AG,,,22.0,2459.0,21.285714285714285,,,2.0,,25.0,1460.0,1.0,54.0,0.2857142857142857,167.0,
2020-09-18,AG,,,28.0,2487.0,22.571428571428573,,,2.0,,30.0,1490.0,0.0,54.0,0.14285714285714285,151.0,
2020-09-19,AG,,,12.0,2499.0,21.0,,,,,20.0,1510.0,0.0,54.0,0.14285714285714285,,
2020-09-20,AG,,,14.0,2513.0,21.142857142857142,,,,,5.0,1515.0,0.0,54.0,0.14285714285714285,151.0,
2020-09-21,AG,,,10.0,2523.0,21.571428571428573,,,2.0,,10.0,1525.0,0.0,54.0,0.14285714285714285,137.0,
2020-09-22,AG,,,21.0,2544.0,20.571428571428573,,,2.0,,20.0,1545.0,0.0,54.0,0.14285714285714285,144.0,
2020-09-23,AG,,,15.0,2559.0,17.428571428571427,,,2.0,,20.0,1565.0,0.0,54.0,0.14285714285714285,156.0,
2020-09-24,AG,,,10.0,2569.0,15.714285714285714,,,2.0,,30.0,1595.0,0.0,54.0,0.0,157.0,
2020-09-25,AG,,,17.0,2586.0,14.142857142857142,,,2.0,,15.0,1610.0,0.0,54.0,0.0,153.0,
2020-09-26,AG,,,6.0,2592.0,13.285714285714286,,,,,25.0,1635.0,0.0,54.0,0.0,105.0,
2020-09-27,AG,,,5.0,2597.0,12.0,,,,,10.0,1645.0,0.0,54.0,0.0,,
2020-09-28,AG,,,6.0,2603.0,11.428571428571429,,,2.0,,5.0,1650.0,1.0,55.0,0.14285714285714285,105.0,
2020-09-29,AG,,,10.0,2613.0,9.857142857142858,,,1.0,,35.0,1685.0,0.0,55.0,0.14285714285714285,98.0,
2020-09-30,AG,,,18.0,2631.0,10.285714285714286,,,1.0,,40.0,1725.0,0.0,55.0,0.14285714285714285,84.0,
2020-10-01,AG,,,16.0,2647.0,11.142857142857142,,,1.0,,15.0,1740.0,0.0,55.0,0.14285714285714285,98.0,
2020-10-02,AG,,,16.0,2663.0,11.0,,,2.0,,30.0,1770.0,0.0,55.0,0.14285714285714285,96.0,
2020-10-03,AG,,,24.0,2687.0,13.571428571428571,,,,,10.0,1780.0,0.0,55.0,0.14285714285714285,,
2020-10-04,AG,,,10.0,2697.0,14.285714285714286,,,,,15.0,1795.0,0.0,55.0,0.14285714285714285,,
2020-10-05,AG,,,16.0,2713.0,15.714285714285714,,,2.0,,15.0,1810.0,0.0,55.0,0.0,108.0,
2020-10-06,AG,,,43.0,2756.0,20.428571428571427,,,2.0,,20.0,1830.0,0.0,55.0,0.0,123.0,
2020-10-07,AG,,,55.0,2811.0,25.714285714285715,,,2.0,,15.0,1845.0,1.0,56.0,0.14285714285714285,150.0,
2020-10-08,AG,,,58.0,2869.0,31.714285714285715,,,2.0,,10.0,1855.0,0.0,56.0,0.14285714285714285,167.0,
2020-10-09,AG,,,65.0,2934.0,38.714285714285715,,,2.0,,15.0,1870.0,0.0,56.0,0.14285714285714285,191.0,
2020-10-10,AG,,,63.0,2997.0,44.285714285714285,,,,,5.0,1875.0,0.0,56.0,0.14285714285714285,,
2020-10-11,AG,,,24.0,3021.0,46.285714285714285,,,,,5.0,1880.0,0.0,56.0,0.14285714285714285,,
2020-10-12,AG,,,45.0,3066.0,50.42857142857143,,,1.0,,0.0,1880.0,0.0,56.0,0.14285714285714285,180.0,
2020-10-13,AG,,,130.0,3196.0,62.857142857142854,,,1.0,,10.0,1890.0,1.0,57.0,0.2857142857142857,200.0,
2020-10-14,AG,,,142.0,3338.0,75.28571428571429,,,1.0,,10.0,1900.0,1.0,58.0,0.2857142857142857,223.0,
2020-10-15,AG,,,147.0,3485.0,88.0,,,2.0,,15.0,1915.0,0.0,58.0,0.2857142857142857,254.0,
